rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx032k_req002,32k,32768,1000,17,32768,1000,30709,0.93716431,0.05339111,32768,33767
ctx032k_req002,32k,32768,1000,18,32768,1000,12485,0.38101196,0.04962320,32768,33767
ctx032k_req002,32k,32768,1000,19,32768,1000,18436,0.56262207,0.05245291,32768,33767
ctx032k_req002,32k,32768,1000,20,32768,1000,22220,0.67810059,0.05317957,32768,33767
ctx032k_req002,32k,32768,1000,21,32768,1000,19360,0.59082031,0.05416794,32768,33767
ctx032k_req002,32k,32768,1000,22,32768,1000,11880,0.36254883,0.05144067,32768,33767
ctx032k_req002,32k,32768,1000,23,32768,1000,15040,0.45898438,0.05160941,32768,33767
ctx032k_req002,32k,32768,1000,24,32768,1000,21454,0.65472412,0.05345151,32768,33767
ctx032k_req002,32k,32768,1000,25,32768,1000,13279,0.40524292,0.05173080,32768,33767
ctx032k_req002,32k,32768,1000,26,32768,1000,21151,0.64547729,0.05311923,32768,33767
ctx032k_req002,32k,32768,1000,27,32768,1000,20366,0.62152100,0.05459213,32768,33767
ctx032k_req002,32k,32768,1000,28,32768,1000,20393,0.62234497,0.05306613,32768,33767
ctx032k_req002,32k,32768,1000,29,32768,1000,23990,0.73211670,0.05378815,32768,33767
ctx032k_req002,32k,32768,1000,30,32768,1000,18738,0.57183838,0.05325693,32768,33767
ctx032k_req002,32k,32768,1000,31,32768,1000,18965,0.57876587,0.05292215,32768,33767
ctx032k_req002,32k,32768,1000,32,32768,1000,17297,0.52786255,0.05286615,32768,33767
ctx032k_req002,32k,32768,1000,33,32768,1000,21629,0.66006470,0.05349481,32768,33767
ctx032k_req002,32k,32768,1000,34,32768,1000,13186,0.40240479,0.05275842,32768,33767
ctx032k_req002,32k,32768,1000,35,32768,1000,17982,0.54876709,0.05308746,32768,33767
ctx032k_req002,32k,32768,1000,36,32768,1000,17119,0.52243042,0.05280655,32768,33767
ctx032k_req002,32k,32768,1000,37,32768,1000,14614,0.44598389,0.05272870,32768,33767
ctx032k_req002,32k,32768,1000,38,32768,1000,22439,0.68478394,0.05391638,32768,33767
ctx032k_req002,32k,32768,1000,39,32768,1000,23902,0.72943115,0.05315875,32768,33767
ctx032k_req002,32k,32768,1000,40,32768,1000,21646,0.66058350,0.05367474,32768,33767
ctx032k_req002,32k,32768,1000,41,32768,1000,17703,0.54025269,0.05293954,32768,33767
ctx032k_req002,32k,32768,1000,42,32768,1000,16263,0.49630737,0.05259488,32768,33767
ctx032k_req002,32k,32768,1000,43,32768,1000,22749,0.69424438,0.05405566,32768,33767
ctx032k_req002,32k,32768,1000,44,32768,1000,15738,0.48028564,0.05110150,32768,33767
ctx032k_req002,32k,32768,1000,45,32768,1000,20890,0.63751221,0.05313870,32768,33767
ctx032k_req002,32k,32768,1000,46,32768,1000,21887,0.66793823,0.05437170,32768,33767
ctx032k_req002,32k,32768,1000,47,32768,1000,12417,0.37893677,0.05318051,32768,33767
ctx032k_req002,32k,32768,1000,48,32768,1000,16332,0.49841309,0.05325439,32768,33767
ctx032k_req002,32k,32768,1000,49,32768,1000,21251,0.64852905,0.05224640,32768,33767
ctx032k_req002,32k,32768,1000,50,32768,1000,17730,0.54107666,0.05292673,32768,33767
ctx032k_req002,32k,32768,1000,51,32768,1000,17881,0.54568481,0.05346539,32768,33767
ctx032k_req002,32k,32768,1000,52,32768,1000,21998,0.67132568,0.05224969,32768,33767
ctx032k_req002,32k,32768,1000,53,32768,1000,18935,0.57785034,0.05168857,32768,33767
ctx032k_req002,32k,32768,1000,54,32768,1000,14231,0.43429565,0.05191577,32768,33767
ctx032k_req002,32k,32768,1000,55,32768,1000,22401,0.68362427,0.05320700,32768,33767
ctx032k_req002,32k,32768,1000,56,32768,1000,17454,0.53265381,0.05161441,32768,33767
ctx032k_req002,32k,32768,1000,57,32768,1000,16710,0.50994873,0.05241193,32768,33767
ctx032k_req002,32k,32768,1000,58,32768,1000,14619,0.44613647,0.05116791,32768,33767
ctx032k_req002,32k,32768,1000,59,32768,1000,18748,0.57214355,0.05221481,32768,33767
ctx032k_req002,32k,32768,1000,60,32768,1000,15973,0.48745728,0.04946017,32768,33767
ctx032k_req003,32k,32768,1000,0,32768,1000,7741,0.23623657,0.06166235,32768,33767
ctx032k_req003,32k,32768,1000,1,32768,1000,12352,0.37695312,0.05465311,32768,33767
ctx032k_req003,32k,32768,1000,2,32768,1000,11523,0.35165405,0.05088345,32768,33767
ctx032k_req003,32k,32768,1000,3,32768,1000,6568,0.20043945,0.05595578,32768,33767
ctx032k_req003,32k,32768,1000,4,32768,1000,17777,0.54251099,0.05546527,32768,33767
ctx032k_req003,32k,32768,1000,5,32768,1000,7270,0.22186279,0.05162177,32768,33767
ctx032k_req003,32k,32768,1000,6,32768,1000,18459,0.56332397,0.05158545,32768,33767
ctx032k_req003,32k,32768,1000,7,32768,1000,16516,0.50402832,0.05158365,32768,33767
ctx032k_req003,32k,32768,1000,8,32768,1000,15446,0.47137451,0.05058853,32768,33767
ctx032k_req003,32k,32768,1000,9,32768,1000,15135,0.46188354,0.05463391,32768,33767
ctx032k_req003,32k,32768,1000,10,32768,1000,15248,0.46533203,0.05364819,32768,33767
ctx032k_req003,32k,32768,1000,11,32768,1000,22923,0.69955444,0.05471271,32768,33767
ctx032k_req003,32k,32768,1000,12,32768,1000,20930,0.63873291,0.05277811,32768,33767
ctx032k_req003,32k,32768,1000,13,32768,1000,14397,0.43936157,0.05220294,32768,33767
ctx032k_req003,32k,32768,1000,14,32768,1000,10750,0.32806396,0.05475684,32768,33767
ctx032k_req003,32k,32768,1000,15,32768,1000,17186,0.52447510,0.05520584,32768,33767
ctx032k_req003,32k,32768,1000,16,32768,1000,17225,0.52566528,0.05381168,32768,33767
ctx032k_req003,32k,32768,1000,17,32768,1000,29862,0.91131592,0.05614020,32768,33767
ctx032k_req003,32k,32768,1000,18,32768,1000,13820,0.42175293,0.05343573,32768,33767
ctx032k_req003,32k,32768,1000,19,32768,1000,19524,0.59582520,0.05428500,32768,33767
ctx032k_req003,32k,32768,1000,20,32768,1000,22168,0.67651367,0.05517328,32768,33767
ctx032k_req003,32k,32768,1000,21,32768,1000,20406,0.62274170,0.05594394,32768,33767
ctx032k_req003,32k,32768,1000,22,32768,1000,12192,0.37207031,0.05380704,32768,33767
ctx032k_req003,32k,32768,1000,23,32768,1000,15574,0.47528076,0.05462671,32768,33767
ctx032k_req003,32k,32768,1000,24,32768,1000,22483,0.68612671,0.05626492,32768,33767
ctx032k_req003,32k,32768,1000,25,32768,1000,15366,0.46893311,0.05399475,32768,33767
ctx032k_req003,32k,32768,1000,26,32768,1000,22572,0.68884277,0.05556314,32768,33767
ctx032k_req003,32k,32768,1000,27,32768,1000,22423,0.68429565,0.05630368,32768,33767
ctx032k_req003,32k,32768,1000,28,32768,1000,21948,0.66979980,0.05550748,32768,33767
ctx032k_req003,32k,32768,1000,29,32768,1000,25999,0.79342651,0.05540198,32768,33767
ctx032k_req003,32k,32768,1000,30,32768,1000,20935,0.63888550,0.05510001,32768,33767
ctx032k_req003,32k,32768,1000,31,32768,1000,21791,0.66500854,0.05495001,32768,33767
ctx032k_req003,32k,32768,1000,32,32768,1000,19527,0.59591675,0.05484357,32768,33767
ctx032k_req003,32k,32768,1000,33,32768,1000,23965,0.73135376,0.05485214,32768,33767
ctx032k_req003,32k,32768,1000,34,32768,1000,14864,0.45361328,0.05482602,32768,33767
ctx032k_req003,32k,32768,1000,35,32768,1000,20663,0.63058472,0.05514789,32768,33767
ctx032k_req003,32k,32768,1000,36,32768,1000,19249,0.58743286,0.05385791,32768,33767
ctx032k_req003,32k,32768,1000,37,32768,1000,14829,0.45254517,0.05490448,32768,33767
ctx032k_req003,32k,32768,1000,38,32768,1000,23375,0.71334839,0.05582928,32768,33767
ctx032k_req003,32k,32768,1000,39,32768,1000,25433,0.77615356,0.05510736,32768,33767
ctx032k_req003,32k,32768,1000,40,32768,1000,22643,0.69100952,0.05498187,32768,33767
ctx032k_req003,32k,32768,1000,41,32768,1000,19451,0.59359741,0.05522174,32768,33767
ctx032k_req003,32k,32768,1000,42,32768,1000,17298,0.52789307,0.05318665,32768,33767
ctx032k_req003,32k,32768,1000,43,32768,1000,23850,0.72784424,0.05571744,32768,33767
ctx032k_req003,32k,32768,1000,44,32768,1000,16271,0.49655151,0.05176761,32768,33767
ctx032k_req003,32k,32768,1000,45,32768,1000,22420,0.68420410,0.05398297,32768,33767
ctx032k_req003,32k,32768,1000,46,32768,1000,22723,0.69345093,0.05529492,32768,33767
ctx032k_req003,32k,32768,1000,47,32768,1000,13168,0.40185547,0.05422421,32768,33767
ctx032k_req003,32k,32768,1000,48,32768,1000,17626,0.53790283,0.05457068,32768,33767
ctx032k_req003,32k,32768,1000,49,32768,1000,23046,0.70330811,0.05333966,32768,33767
ctx032k_req003,32k,32768,1000,50,32768,1000,18610,0.56793213,0.05425711,32768,33767
ctx032k_req003,32k,32768,1000,51,32768,1000,18696,0.57055664,0.05442191,32768,33767
ctx032k_req003,32k,32768,1000,52,32768,1000,23399,0.71408081,0.05367957,32768,33767
ctx032k_req003,32k,32768,1000,53,32768,1000,21031,0.64181519,0.05227252,32768,33767
ctx032k_req003,32k,32768,1000,54,32768,1000,14872,0.45385742,0.05312479,32768,33767
ctx032k_req003,32k,32768,1000,55,32768,1000,23256,0.70971680,0.05409818,32768,33767
ctx032k_req003,32k,32768,1000,56,32768,1000,18281,0.55789185,0.05279971,32768,33767
ctx032k_req003,32k,32768,1000,57,32768,1000,17575,0.53634644,0.05378949,32768,33767
ctx032k_req003,32k,32768,1000,58,32768,1000,14842,0.45294189,0.05173447,32768,33767
ctx032k_req003,32k,32768,1000,59,32768,1000,20095,0.61325073,0.05328143,32768,33767
ctx032k_req003,32k,32768,1000,60,32768,1000,15998,0.48822021,0.05145316,32768,33767
ctx032k_req004,32k,32768,1000,0,32768,1000,8093,0.24697876,0.06157654,32768,33767
ctx032k_req004,32k,32768,1000,1,32768,1000,12505,0.38162231,0.05385480,32768,33767
ctx032k_req004,32k,32768,1000,2,32768,1000,10716,0.32702637,0.04973959,32768,33767
ctx032k_req004,32k,32768,1000,3,32768,1000,6226,0.19000244,0.05612601,32768,33767
ctx032k_req004,32k,32768,1000,4,32768,1000,19618,0.59869385,0.05642990,32768,33767
ctx032k_req004,32k,32768,1000,5,32768,1000,6697,0.20437622,0.05188077,32768,33767
ctx032k_req004,32k,32768,1000,6,32768,1000,18099,0.55233765,0.05060257,32768,33767
ctx032k_req004,32k,32768,1000,7,32768,1000,15704,0.47924805,0.04981516,32768,33767
ctx032k_req004,32k,32768,1000,8,32768,1000,14896,0.45458984,0.04888580,32768,33767
ctx032k_req004,32k,32768,1000,9,32768,1000,13929,0.42507935,0.05228860,32768,33767
ctx032k_req004,32k,32768,1000,10,32768,1000,15341,0.46817017,0.05241492,32768,33767
ctx032k_req004,32k,32768,1000,11,32768,1000,22672,0.69189453,0.05298093,32768,33767
ctx032k_req004,32k,32768,1000,12,32768,1000,20059,0.61215210,0.05202942,32768,33767
ctx032k_req004,32k,32768,1000,13,32768,1000,13503,0.41207886,0.05116376,32768,33767
ctx032k_req004,32k,32768,1000,14,32768,1000,11420,0.34851074,0.05333218,32768,33767
ctx032k_req004,32k,32768,1000,15,32768,1000,17525,0.53482056,0.05386523,32768,33767
ctx032k_req004,32k,32768,1000,16,32768,1000,17104,0.52197266,0.05248526,32768,33767
ctx032k_req004,32k,32768,1000,17,32768,1000,31040,0.94726562,0.05533337,32768,33767
ctx032k_req004,32k,32768,1000,18,32768,1000,13062,0.39862061,0.05130872,32768,33767
ctx032k_req004,32k,32768,1000,19,32768,1000,18853,0.57534790,0.05293814,32768,33767
ctx032k_req004,32k,32768,1000,20,32768,1000,21677,0.66152954,0.05417142,32768,33767
ctx032k_req004,32k,32768,1000,21,32768,1000,19196,0.58581543,0.05431061,32768,33767
ctx032k_req004,32k,32768,1000,22,32768,1000,11509,0.35122681,0.05282297,32768,33767
ctx032k_req004,32k,32768,1000,23,32768,1000,14541,0.44375610,0.05243329,32768,33767
ctx032k_req004,32k,32768,1000,24,32768,1000,20913,0.63821411,0.05542188,32768,33767
ctx032k_req004,32k,32768,1000,25,32768,1000,13096,0.39965820,0.05292221,32768,33767
ctx032k_req004,32k,32768,1000,26,32768,1000,20711,0.63204956,0.05487146,32768,33767
ctx032k_req004,32k,32768,1000,27,32768,1000,19374,0.59124756,0.05567932,32768,33767
ctx032k_req004,32k,32768,1000,28,32768,1000,20138,0.61456299,0.05417062,32768,33767
ctx032k_req004,32k,32768,1000,29,32768,1000,24289,0.74124146,0.05453098,32768,33767
ctx032k_req004,32k,32768,1000,30,32768,1000,18138,0.55352783,0.05396277,32768,33767
ctx032k_req004,32k,32768,1000,31,32768,1000,18751,0.57223511,0.05439804,32768,33767
ctx032k_req004,32k,32768,1000,32,32768,1000,16624,0.50732422,0.05425571,32768,33767
ctx032k_req004,32k,32768,1000,33,32768,1000,21613,0.65957642,0.05463654,32768,33767
ctx032k_req004,32k,32768,1000,34,32768,1000,12258,0.37408447,0.05385016,32768,33767
ctx032k_req004,32k,32768,1000,35,32768,1000,17752,0.54174805,0.05433191,32768,33767
ctx032k_req004,32k,32768,1000,36,32768,1000,16183,0.49386597,0.05351379,32768,33767
ctx032k_req004,32k,32768,1000,37,32768,1000,13493,0.41177368,0.05325479,32768,33767
ctx032k_req004,32k,32768,1000,38,32768,1000,23454,0.71575928,0.05465698,32768,33767
ctx032k_req004,32k,32768,1000,39,32768,1000,24764,0.75573730,0.05412912,32768,33767
ctx032k_req004,32k,32768,1000,40,32768,1000,21091,0.64364624,0.05440347,32768,33767
ctx032k_req004,32k,32768,1000,41,32768,1000,17549,0.53555298,0.05346463,32768,33767
ctx032k_req004,32k,32768,1000,42,32768,1000,15728,0.47998047,0.05326480,32768,33767
ctx032k_req004,32k,32768,1000,43,32768,1000,22121,0.67507935,0.05504602,32768,33767
ctx032k_req004,32k,32768,1000,44,32768,1000,15537,0.47415161,0.05146915,32768,33767
ctx032k_req004,32k,32768,1000,45,32768,1000,21027,0.64169312,0.05331549,32768,33767
ctx032k_req004,32k,32768,1000,46,32768,1000,21590,0.65887451,0.05501184,32768,33767
ctx032k_req004,32k,32768,1000,47,32768,1000,13117,0.40029907,0.05269461,32768,33767
ctx032k_req004,32k,32768,1000,48,32768,1000,15643,0.47738647,0.05383646,32768,33767
ctx032k_req004,32k,32768,1000,49,32768,1000,21338,0.65118408,0.05215176,32768,33767
ctx032k_req004,32k,32768,1000,50,32768,1000,17434,0.53204346,0.05378973,32768,33767
ctx032k_req004,32k,32768,1000,51,32768,1000,18938,0.57794189,0.05342053,32768,33767
ctx032k_req004,32k,32768,1000,52,32768,1000,22680,0.69213867,0.05275073,32768,33767
ctx032k_req004,32k,32768,1000,53,32768,1000,19535,0.59616089,0.05181796,32768,33767
ctx032k_req004,32k,32768,1000,54,32768,1000,14019,0.42782593,0.05214627,32768,33767
ctx032k_req004,32k,32768,1000,55,32768,1000,23278,0.71038818,0.05316473,32768,33767
ctx032k_req004,32k,32768,1000,56,32768,1000,17707,0.54037476,0.05148175,32768,33767
ctx032k_req004,32k,32768,1000,57,32768,1000,17888,0.54589844,0.05336667,32768,33767
ctx032k_req004,32k,32768,1000,58,32768,1000,14147,0.43173218,0.05198853,32768,33767
ctx032k_req004,32k,32768,1000,59,32768,1000,19059,0.58163452,0.05333511,32768,33767
ctx032k_req004,32k,32768,1000,60,32768,1000,15862,0.48406982,0.05061392,32768,33767
ctx032k_req005,32k,32768,1000,0,32768,1000,8012,0.24450684,0.06169525,32768,33767
ctx032k_req005,32k,32768,1000,1,32768,1000,12046,0.36761475,0.05404575,32768,33767
ctx032k_req005,32k,32768,1000,2,32768,1000,10548,0.32189941,0.04967853,32768,33767
ctx032k_req005,32k,32768,1000,3,32768,1000,6620,0.20202637,0.05569934,32768,33767
ctx032k_req005,32k,32768,1000,4,32768,1000,19886,0.60687256,0.05556253,32768,33767
ctx032k_req005,32k,32768,1000,5,32768,1000,7134,0.21771240,0.05079318,32768,33767
ctx032k_req005,32k,32768,1000,6,32768,1000,18163,0.55429077,0.04960126,32768,33767
ctx032k_req005,32k,32768,1000,7,32768,1000,15402,0.47003174,0.04892560,32768,33767
ctx032k_req005,32k,32768,1000,8,32768,1000,14645,0.44692993,0.04834305,32768,33767
ctx032k_req005,32k,32768,1000,9,32768,1000,13696,0.41796875,0.05109534,32768,33767
ctx032k_req005,32k,32768,1000,10,32768,1000,15022,0.45843506,0.05194107,32768,33767
ctx032k_req005,32k,32768,1000,11,32768,1000,21960,0.67016602,0.05224420,32768,33767
ctx032k_req005,32k,32768,1000,12,32768,1000,20312,0.61987305,0.05141638,32768,33767
ctx032k_req005,32k,32768,1000,13,32768,1000,13656,0.41674805,0.05042322,32768,33767
ctx032k_req005,32k,32768,1000,14,32768,1000,10937,0.33377075,0.05305118,32768,33767
ctx032k_req005,32k,32768,1000,15,32768,1000,16863,0.51461792,0.05383902,32768,33767
ctx032k_req005,32k,32768,1000,16,32768,1000,17436,0.53210449,0.05180225,32768,33767
ctx032k_req005,32k,32768,1000,17,32768,1000,30404,0.92785645,0.05433487,32768,33767
ctx032k_req005,32k,32768,1000,18,32768,1000,12784,0.39013672,0.05073999,32768,33767
ctx032k_req005,32k,32768,1000,19,32768,1000,18675,0.56991577,0.05175964,32768,33767
ctx032k_req005,32k,32768,1000,20,32768,1000,21098,0.64385986,0.05349506,32768,33767
ctx032k_req005,32k,32768,1000,21,32768,1000,18925,0.57754517,0.05364905,32768,33767
ctx032k_req005,32k,32768,1000,22,32768,1000,11782,0.35955811,0.05198297,32768,33767
ctx032k_req005,32k,32768,1000,23,32768,1000,13899,0.42416382,0.05224146,32768,33767
ctx032k_req005,32k,32768,1000,24,32768,1000,20096,0.61328125,0.05468063,32768,33767
ctx032k_req005,32k,32768,1000,25,32768,1000,13489,0.41165161,0.05270700,32768,33767
ctx032k_req005,32k,32768,1000,26,32768,1000,21142,0.64520264,0.05440906,32768,33767
ctx032k_req005,32k,32768,1000,27,32768,1000,19901,0.60733032,0.05516437,32768,33767
ctx032k_req005,32k,32768,1000,28,32768,1000,19954,0.60894775,0.05343054,32768,33767
ctx032k_req005,32k,32768,1000,29,32768,1000,24332,0.74255371,0.05394269,32768,33767
ctx032k_req005,32k,32768,1000,30,32768,1000,18709,0.57095337,0.05379590,32768,33767
ctx032k_req005,32k,32768,1000,31,32768,1000,18666,0.56964111,0.05436520,32768,33767
ctx032k_req005,32k,32768,1000,32,32768,1000,16113,0.49172974,0.05389301,32768,33767
ctx032k_req005,32k,32768,1000,33,32768,1000,20429,0.62344360,0.05397852,32768,33767
ctx032k_req005,32k,32768,1000,34,32768,1000,11688,0.35668945,0.05309561,32768,33767
ctx032k_req005,32k,32768,1000,35,32768,1000,17495,0.53390503,0.05363089,32768,33767
ctx032k_req005,32k,32768,1000,36,32768,1000,17317,0.52847290,0.05258453,32768,33767
ctx032k_req005,32k,32768,1000,37,32768,1000,13577,0.41433716,0.05116589,32768,33767
ctx032k_req005,32k,32768,1000,38,32768,1000,22785,0.69534302,0.05274429,32768,33767
ctx032k_req005,32k,32768,1000,39,32768,1000,23729,0.72415161,0.05227979,32768,33767
ctx032k_req005,32k,32768,1000,40,32768,1000,20923,0.63851929,0.05358960,32768,33767
ctx032k_req005,32k,32768,1000,41,32768,1000,16222,0.49505615,0.05250003,32768,33767
ctx032k_req005,32k,32768,1000,42,32768,1000,16034,0.48931885,0.05230966,32768,33767
ctx032k_req005,32k,32768,1000,43,32768,1000,21559,0.65792847,0.05399835,32768,33767
ctx032k_req005,32k,32768,1000,44,32768,1000,15577,0.47537231,0.05084747,32768,33767
ctx032k_req005,32k,32768,1000,45,32768,1000,20304,0.61962891,0.05223242,32768,33767
ctx032k_req005,32k,32768,1000,46,32768,1000,20643,0.62997437,0.05353238,32768,33767
ctx032k_req005,32k,32768,1000,47,32768,1000,12186,0.37188721,0.05146036,32768,33767
ctx032k_req005,32k,32768,1000,48,32768,1000,14773,0.45083618,0.05281714,32768,33767
ctx032k_req005,32k,32768,1000,49,32768,1000,20752,0.63330078,0.05149887,32768,33767
ctx032k_req005,32k,32768,1000,50,32768,1000,16494,0.50335693,0.05236285,32768,33767
ctx032k_req005,32k,32768,1000,51,32768,1000,17670,0.53924561,0.05204257,32768,33767
ctx032k_req005,32k,32768,1000,52,32768,1000,21171,0.64608765,0.05107959,32768,33767
ctx032k_req005,32k,32768,1000,53,32768,1000,18828,0.57458496,0.05092517,32768,33767
ctx032k_req005,32k,32768,1000,54,32768,1000,13781,0.42056274,0.05052466,32768,33767
ctx032k_req005,32k,32768,1000,55,32768,1000,22701,0.69277954,0.05120914,32768,33767
ctx032k_req005,32k,32768,1000,56,32768,1000,16622,0.50726318,0.05019586,32768,33767
ctx032k_req005,32k,32768,1000,57,32768,1000,17211,0.52523804,0.05156015,32768,33767
ctx032k_req005,32k,32768,1000,58,32768,1000,14178,0.43267822,0.05078986,32768,33767
ctx032k_req005,32k,32768,1000,59,32768,1000,19131,0.58383179,0.05184204,32768,33767
ctx032k_req005,32k,32768,1000,60,32768,1000,15233,0.46487427,0.04917545,32768,33767
ctx032k_req006,32k,32768,1000,0,32768,1000,8207,0.25045776,0.06189252,32768,33767
ctx032k_req006,32k,32768,1000,1,32768,1000,11013,0.33609009,0.05519955,32768,33767
ctx032k_req006,32k,32768,1000,2,32768,1000,10431,0.31832886,0.05011560,32768,33767
ctx032k_req006,32k,32768,1000,3,32768,1000,6971,0.21273804,0.05666324,32768,33767
ctx032k_req006,32k,32768,1000,4,32768,1000,17369,0.53005981,0.05671130,32768,33767
ctx032k_req006,32k,32768,1000,5,32768,1000,7220,0.22033691,0.05140622,32768,33767
ctx032k_req006,32k,32768,1000,6,32768,1000,18518,0.56512451,0.05063785,32768,33767
ctx032k_req006,32k,32768,1000,7,32768,1000,15937,0.48635864,0.04949741,32768,33767
ctx032k_req006,32k,32768,1000,8,32768,1000,14725,0.44937134,0.04875247,32768,33767
